"dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt"
15501,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,184,337,521
15501,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,164,326,490
15501,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,115,260,375
15501,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,113,250,363
15501,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,83,170,253
15501,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,42,117,159
15501,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,30,80,110
15502,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,8,33,41
15502,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,9,15,24
15502,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,5,12,17
15502,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,2,4,6
15502,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,0,7,7
15502,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,1,36,37
15502,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,8,136,144
15502,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,25,478,503
15502,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,38,613,651
15502,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,57,259,316
15502,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,52,95,147
15502,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,59,143,202
15502,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,63,198,261
15502,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,63,185,248
15502,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,66,193,259
15502,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,72,187,259
15502,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,87,340,427
15502,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,85,715,800
15502,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,105,726,831
15502,2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,89,507,596
15502,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,61,333,394
15502,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,32,218,250
15502,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,22,142,164
15502,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,8,72,80
15503,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,2,26,28
15503,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,5,11,16
15503,2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194,0,6,6
15503,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,3,9,12
15503,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,0,4,4
15503,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,1,28,29
15503,2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,6,130,136
15503,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,16,287,303
15503,2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239,15,598,613
15503,2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836,31,254,285
15503,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,29,96,125
15503,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,8,57,65
15503,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,19,76,95
15503,2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194,11,48,59
15503,2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,12,48,60
15503,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194,22,94,116
15503,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,30,209,239
15503,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,56,625,681
15503,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,57,596,653
15503,2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,47,444,491
15503,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194,36,350,386
15503,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,41,233,274
15503,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,19,188,207
15503,2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239,11,78,89
15504,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.194,7,27,34
15504,2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0,7,21,28
15504,2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343,0,4,4
15504,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,1,7,8
15504,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,1,9,10
15504,2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.194,2,38,40
15504,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239,6,188,194
15504,2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985,25,480,505
15504,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,41,672,713
15504,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,54,298,352
15504,2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179,64,134,198
15504,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,64,182,246
15504,2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,93,241,334
15504,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,52,203,255
15504,2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179,98,222,320
15504,2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925,65,216,281
15504,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,72,320,392
15504,2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925,75,782,857
15504,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,104,640,744
15504,2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881,123,548,671
15504,2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,86,362,448
15504,2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,79,317,396
15504,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,29,209,238
15504,2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,25,128,153
15505,2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985,3,45,48
15505,2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239,4,17,21
15505,2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537,1,8,9
15505,2,1,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836,1,4,5
15505,2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537,0,6,6
15505,2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,0,40,40
15505,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,12,169,181
15505,2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,26,480,506
15505,2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284,37,682,719
15505,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,45,312,357
15505,2,1,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179,47,132,179
15505,2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,60,168,228
15505,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,55,210,265
15505,2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,71,213,284
15505,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,84,214,298
15505,2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985,111,213,324
15505,2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,70,368,438
15505,2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239,117,750,867
15505,2,1,6,18,0,4,1,1,0.74,0.6667,0.42,0.194,107,716,823
15505,2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537,96,483,579
15505,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,84,351,435
15505,2,1,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642,67,270,337
15505,2,1,6,22,0,4,1,2,0.64,0.6061,0.65,0.2239,46,196,242
15505,2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642,36,136,172
15506,2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642,26,68,94
15506,2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.194,9,42,51
15506,2,1,6,2,0,5,1,1,0.56,0.5303,0.83,0.1045,0,15,15
15506,2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,2,3,5
15506,2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642,1,13,14
15506,2,1,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045,2,31,33
15506,2,1,6,6,0,5,1,1,0.54,0.5152,0.83,0.1343,9,142,151
15506,2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642,17,413,430
15506,2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642,44,609,653
15506,2,1,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642,58,308,366
15506,2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,56,160,216
15506,2,1,6,11,0,5,1,1,0.66,0.6212,0.5,0.194,106,180,286
15506,2,1,6,12,0,5,1,1,0.7,0.6364,0.45,0.1642,111,292,403
15506,2,1,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537,121,272,393
15506,2,1,6,14,0,5,1,1,0.72,0.6515,0.39,0.194,121,255,376
15506,2,1,6,15,0,5,1,1,0.72,0.6515,0.39,0.194,107,270,377
15506,2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.194,132,426,558
15506,2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836,125,698,823
15506,2,1,6,18,0,5,1,1,0.72,0.6515,0.39,0.2239,121,572,693
15506,2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,98,369,467
15506,2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.194,89,296,385
15506,2,1,6,21,0,5,1,1,0.66,0.6212,0.5,0.1045,83,250,333
15506,2,1,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343,79,242,321
15506,2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,46,176,222
15507,2,1,6,0,0,6,0,1,0.58,0.5455,0.56,0.1343,25,112,137
15507,2,1,6,1,0,6,0,1,0.56,0.5303,0.56,0,16,79,95
15507,2,1,6,2,0,6,0,1,0.58,0.5455,0.53,0,12,55,67
15507,2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,8,19,27
15507,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343,3,5,8
15507,2,1,6,5,0,6,0,1,0.54,0.5152,0.68,0.1045,2,21,23
15507,2,1,6,6,0,6,0,1,0.54,0.5152,0.68,0.194,11,36,47
15507,2,1,6,7,0,6,0,1,0.54,0.5152,0.68,0.194,10,68,78
15507,2,1,6,8,0,6,0,1,0.58,0.5455,0.64,0.1642,47,157,204
15507,2,1,6,9,0,6,0,1,0.6,0.6061,0.6,0.0896,88,279,367
15507,2,1,6,10,0,6,0,1,0.64,0.6212,0.47,0.194,139,296,435
15507,2,1,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642,213,353,566
15507,2,1,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045,254,349,603
15507,2,1,6,13,0,6,0,1,0.72,0.6515,0.34,0.1642,293,324,617
15507,2,1,6,14,0,6,0,1,0.72,0.6515,0.37,0.2239,264,309,573
15507,2,1,6,15,0,6,0,1,0.74,0.6515,0.35,0.2537,295,288,583
15507,2,1,6,16,0,6,0,2,0.72,0.6515,0.37,0.1045,238,304,542
15507,2,1,6,17,0,6,0,2,0.72,0.6515,0.37,0.2537,244,349,593
15507,2,1,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239,256,315,571
15507,2,1,6,19,0,6,0,2,0.7,0.6364,0.42,0.194,184,277,461
15507,2,1,6,20,0,6,0,2,0.66,0.6212,0.47,0.194,123,229,352
15507,2,1,6,21,0,6,0,2,0.64,0.6212,0.5,0.2239,98,192,290
15507,2,1,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985,91,189,280
15507,2,1,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985,49,134,183
15508,2,1,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343,31,117,148
15508,2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642,21,67,88
15508,2,1,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896,19,55,74
15508,2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045,6,22,28
15508,2,1,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896,2,16,18
15508,2,1,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343,4,13,17
15508,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,7,16,23
15508,2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896,18,30,48
15508,2,1,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537,24,95,119
15508,2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,91,183,274
15508,2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0,148,288,436
15508,2,1,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045,196,350,546
15508,2,1,6,12,0,0,0,1,0.62,0.6212,0.57,0,260,355,615
15508,2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642,267,347,614
15508,2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0,255,327,582
15508,2,1,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239,203,260,463
15508,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,240,340,580
15508,2,1,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239,232,361,593
15508,2,1,6,18,0,0,0,1,0.64,0.6212,0.53,0.194,203,310,513
15508,2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642,146,244,390
15508,2,1,6,20,0,0,0,1,0.62,0.6212,0.57,0.194,101,201,302
15508,2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.194,76,170,246
15508,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.194,55,98,153
15508,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.194,29,79,108
15509,2,1,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537,12,28,40
15509,2,1,6,1,0,1,1,1,0.54,0.5152,0.77,0.2239,9,5,14
15509,2,1,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239,3,6,9
15509,2,1,6,3,0,1,1,2,0.52,0.5,0.83,0.2239,1,3,4
15509,2,1,6,4,0,1,1,2,0.54,0.5152,0.77,0.194,0,9,9
15509,2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,1,22,23
15509,2,1,6,6,0,1,1,3,0.52,0.5,0.88,0.1343,0,37,37
15509,2,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,10,135,145
15509,2,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.194,27,447,474
15509,2,1,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239,28,222,250
15509,2,1,6,10,0,1,1,3,0.54,0.5152,0.88,0.1045,13,78,91
15509,2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,25,96,121
15509,2,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,29,139,168
15509,2,1,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343,51,174,225
15509,2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.194,59,160,219
15509,2,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.194,61,176,237
15509,2,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.194,53,279,332
15509,2,1,6,17,0,1,1,2,0.6,0.5909,0.73,0.194,54,669,723
15509,2,1,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642,47,595,642
15509,2,1,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896,52,411,463
15509,2,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,45,317,362
15509,2,1,6,21,0,1,1,2,0.62,0.5909,0.73,0.1045,35,238,273
15509,2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,21,143,164
15509,2,1,6,23,0,1,1,3,0.6,0.5758,0.78,0.194,17,57,74
15510,2,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,5,30,35
15510,2,1,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,1,13,14
15510,2,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,1,14,15
15510,2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,1,7,8
15510,2,1,6,4,0,2,1,2,0.6,0.5758,0.78,0.1343,1,9,10
15510,2,1,6,5,0,2,1,2,0.6,0.5758,0.78,0.194,3,34,37
15510,2,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,9,152,161
15510,2,1,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343,18,462,480
15510,2,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,40,633,673
15510,2,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,40,288,328
15510,2,1,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896,44,136,180
15510,2,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343,56,174,230
15510,2,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,70,222,292
15510,2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,69,203,272
15510,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,61,166,227
15510,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,72,187,259
15510,2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,48,286,334
15510,2,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.194,86,725,811
15510,2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,91,704,795
15510,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,82,432,514
15510,2,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,59,399,458
15510,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,37,239,276
15510,2,1,6,22,0,2,1,1,0.72,0.697,0.79,0.0896,51,240,291
15510,2,1,6,23,0,2,1,1,0.72,0.697,0.79,0.1343,23,102,125
15511,2,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.194,5,48,53
15511,2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.194,7,20,27
15511,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,1,5,6
15511,2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,2,6,8
15511,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,1,6,7
15511,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896,2,37,39
15511,2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896,9,156,165
15511,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0,20,444,464
15511,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,43,600,643
15511,2,1,6,9,0,3,1,2,0.72,0.697,0.74,0,40,276,316
15511,2,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343,41,126,167
15511,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.194,54,134,188
15511,2,1,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,30,150,180
15511,2,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045,48,163,211
15511,2,1,6,14,0,3,1,1,0.88,0.803,0.39,0.194,56,134,190
15511,2,1,6,15,0,3,1,1,0.9,0.8182,0.35,0,36,143,179
15511,2,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045,51,284,335
15511,2,1,6,17,0,3,1,1,0.9,0.8182,0.37,0,80,611,691
15511,2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0,81,591,672
15511,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537,90,449,539
15511,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239,81,326,407
15511,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896,42,302,344
15511,2,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045,31,226,257
15511,2,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045,21,102,123
15512,3,1,6,0,0,4,1,1,0.74,0.697,0.7,0.0896,16,53,69
15512,3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,2,16,18
15512,3,1,6,2,0,4,1,1,0.72,0.697,0.79,0.1045,11,7,18
15512,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0,3,8,11
15512,3,1,6,4,0,4,1,1,0.7,0.6667,0.84,0.0896,1,11,12
15512,3,1,6,5,0,4,1,1,0.7,0.6667,0.84,0.1045,3,37,40
15512,3,1,6,6,0,4,1,2,0.7,0.6667,0.84,0.0896,3,147,150
15512,3,1,6,7,0,4,1,2,0.7,0.6667,0.84,0.0896,26,437,463
15512,3,1,6,8,0,4,1,1,0.74,0.697,0.7,0,27,563,590
15512,3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,32,224,256
15512,3,1,6,10,0,4,1,1,0.84,0.7879,0.49,0.1045,36,114,150
15512,3,1,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343,40,121,161
15512,3,1,6,12,0,4,1,1,0.9,0.8182,0.35,0.194,33,182,215
15512,3,1,6,13,0,4,1,1,0.9,0.8182,0.35,0,31,141,172
15512,3,1,6,14,0,4,1,1,0.88,0.7879,0.37,0.1642,27,149,176
15512,3,1,6,15,0,4,1,1,0.92,0.8333,0.33,0.1642,40,154,194
15512,3,1,6,16,0,4,1,1,0.9,0.8182,0.35,0.1343,37,283,320
15512,3,1,6,17,0,4,1,1,0.88,0.7879,0.37,0,80,535,615
15512,3,1,6,18,0,4,1,1,0.86,0.7879,0.41,0.194,78,562,640
15512,3,1,6,19,0,4,1,1,0.88,0.803,0.39,0.2239,84,415,499
15512,3,1,6,20,0,4,1,1,0.86,0.7879,0.44,0.194,79,357,436
15512,3,1,6,21,0,4,1,1,0.82,0.7727,0.52,0.194,55,256,311
15512,3,1,6,22,0,4,1,1,0.8,0.7879,0.63,0.1642,22,221,243
15512,3,1,6,23,0,4,1,1,0.8,0.7727,0.59,0.0896,12,134,146
15513,3,1,6,0,0,5,1,2,0.76,0.7273,0.7,0.1045,16,77,93
15513,3,1,6,1,0,5,1,1,0.76,0.7424,0.75,0.1642,3,28,31
15513,3,1,6,2,0,5,1,1,0.74,0.7121,0.79,0,0,12,12
15513,3,1,6,3,0,5,1,1,0.74,0.7121,0.79,0,1,6,7
15513,3,1,6,4,0,5,1,2,0.76,0.7273,0.66,0,3,7,10
15513,3,1,6,5,0,5,1,2,0.74,0.697,0.66,0.0896,3,35,38
15513,3,1,6,6,0,5,1,2,0.74,0.697,0.66,0,4,118,122
15513,3,1,6,7,0,5,1,1,0.74,0.6818,0.58,0.1642,19,340,359
15513,3,1,6,8,0,5,1,1,0.76,0.697,0.55,0.1343,49,564,613
15513,3,1,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239,55,278,333
15513,3,1,6,10,0,5,1,1,0.8,0.7424,0.52,0.3582,52,133,185
15513,3,1,6,11,0,5,1,1,0.8,0.7424,0.49,0.1642,76,160,236
15513,3,1,6,12,0,5,1,1,0.84,0.7879,0.49,0.1343,63,191,254
15513,3,1,6,13,0,5,1,1,0.88,0.803,0.39,0.2239,72,228,300
15513,3,1,6,14,0,5,1,1,0.88,0.803,0.39,0.2239,65,198,263
15513,3,1,6,15,0,5,1,1,0.9,0.8182,0.35,0.3582,72,212,284
15513,3,1,6,16,0,5,1,1,0.9,0.803,0.31,0.2239,67,313,380
15513,3,1,6,17,0,5,1,2,0.82,0.7273,0.38,0.1642,95,551,646
15513,3,1,6,18,0,5,1,2,0.8,0.7576,0.55,0.194,62,443,505
15513,3,1,6,19,0,5,1,2,0.76,0.697,0.55,0.5224,45,317,362
15513,3,1,6,20,0,5,1,2,0.76,0.697,0.55,0.5224,31,171,202
15513,3,1,6,21,0,5,1,3,0.68,0.6364,0.65,0.2836,40,177,217
15513,3,1,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343,42,155,197
15513,3,1,6,23,0,5,1,2,0.66,0.6212,0.74,0,29,145,174
15514,3,1,6,0,0,6,0,1,0.64,0.5758,0.83,0,14,102,116
15514,3,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,16,107,123
15514,3,1,6,2,0,6,0,2,0.64,0.5758,0.83,0.194,18,75,93
15514,3,1,6,3,0,6,0,2,0.64,0.5758,0.83,0.0896,10,32,42
15514,3,1,6,4,0,6,0,2,0.64,0.5758,0.83,0.1642,6,13,19
15514,3,1,6,5,0,6,0,2,0.64,0.5758,0.83,0.194,1,11,12
15514,3,1,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896,10,37,47
15514,3,1,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,19,59,78
15514,3,1,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239,34,133,167
15514,3,1,6,9,0,6,0,1,0.72,0.6818,0.62,0.194,85,247,332
15514,3,1,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,177,317,494
15514,3,1,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239,167,349,516
15514,3,1,6,12,0,6,0,1,0.8,0.7273,0.43,0.194,203,399,602
15514,3,1,6,13,0,6,0,1,0.82,0.7273,0.34,0.194,226,338,564
15514,3,1,6,14,0,6,0,1,0.78,0.6818,0.33,0.2537,238,371,609
15514,3,1,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,217,266,483
15514,3,1,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,196,317,513
15514,3,1,6,17,0,6,0,1,0.82,0.7121,0.26,0.2537,214,316,530
15514,3,1,6,18,0,6,0,1,0.82,0.7121,0.26,0.2985,194,287,481
15514,3,1,6,19,0,6,0,1,0.8,0.697,0.27,0.194,185,240,425
15514,3,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,158,228,386
15514,3,1,6,21,0,6,0,1,0.76,0.6667,0.33,0.1343,99,223,322
15514,3,1,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045,101,178,279
15514,3,1,6,23,0,6,0,1,0.72,0.6515,0.44,0,69,156,225
15515,3,1,6,0,0,0,0,1,0.7,0.6515,0.51,0,31,132,163
15515,3,1,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896,39,88,127
15515,3,1,6,2,0,0,0,2,0.68,0.6364,0.51,0,34,80,114
15515,3,1,6,3,0,0,0,2,0.66,0.6212,0.65,0.0896,19,41,60
15515,3,1,6,4,0,0,0,2,0.66,0.6212,0.65,0,4,9,13
15515,3,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,1,7,8
15515,3,1,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642,6,19,25
15515,3,1,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045,23,48,71
